ALLCARGO,57,33,26,17,9
APCOTEXIND,57,37,24,15,11
KEC,43,18,8,3,2
KECL,24,17,16,10,8
KEERTI,42,29,15,10,9
AXISCADES,57,43,35,13,12
KELLTONTEC,47,36,24,17,11
KENNAMET,45,27,13,10,6
BANKBARODA,57,33,17,9,5
BEDMUTHA,57,46,34,12,12
CORALFINAC,57,41,25,19,14
DUCON,57,52,42,6,6
KHAITANLTD,11,11,11,0,0
DWARKESH,57,40,28,20,14
KICL,21,12,8,5,4
EROSMEDIA,57,39,28,10,8
KIMS,31,19,12,9,6
GNA,57,42,30,26,18
GREENPLY,57,37,22,19,7
KIRIINDUS,40,25,14,13,7
GSFC,57,37,19,9,7
KIRLOSBROS,44,33,23,15,12
KIRLOSENG,48,34,21,14,8
KIRLOSIND,46,28,23,10,9
KITEX,37,27,20,14,12
KKCL,39,19,11,11,9
HIL,57,31,20,12,9
KNRCON,40,21,11,10,5
KOKUYOCMLN,36,21,12,8,7
ISMTLTD,57,51,48,3,3
KOTHARIPET,57,41,27,21,15
KOTAKBANK,27,10,3,2,1
KREBSBIO,57,45,36,24,19
LFIC,57,39,29,12,9
KOTHARIPRO,33,24,18,10,8
KOVAI,13,8,6,4,2
KPIGLOBAL,49,46,39,5,4
MINDACORP,57,35,22,15,9
MPHASIS,57,23,9,7,2
MTNL,57,43,35,23,21
NAHARINDUS,57,41,29,2,1
NETWORK18,57,44,35,22,17
KRISHANA,47,31,24,13,9
KRITI,7,5,3,3,3
KRSNAA,14,11,7,2,2
KSB,41,24,11,9,4
KSCL,28,16,7,2,1
KSL,46,25,12,9,2
KTKBANK,39,22,14,7,5
KUANTUM,47,35,28,20,14
L&TFH,44,24,12,4,3
LAGNAM,18,14,10,6,4
LALPATHLAB,46,27,16,9,3
NITCO,57,39,25,11,8
LAOPALA,38,23,18,15,11
LASA,44,24,19,13,11
LATENTVIEW,6,5,4,4,4
LAURUSLABS,44,25,15,12,3
LAXMICOT,8,6,4,3,2
LAXMIMACH,47,29,16,8,5
NOIDATOLL,57,42,33,6,6
LEMONTREE,46,29,15,11,8
ONMOBILE,57,49,40,17,15
PANAMAPET,57,43,31,20,12
PDMJEPAPER,57,36,26,14,12
LIBAS,41,32,16,11,9
LIBERTSHOE,36,18,12,7,4
LICHSGFIN,35,18,8,5,3
LINC,47,30,11,7,6
LINCOLN,49,25,18,16,9
LINDEINDIA,47,31,21,13,8
PENIND,57,43,28,18,12
LOKESHMACH,35,24,18,14,13
LOTUSEYE,46,30,20,16,13
LOVABLE,46,31,23,17,12
PRAKASH,57,42,26,16,11
RADAAN,57,51,25,11,3
LT,28,10,3,1,1
LTI,44,24,11,8,4
SALZERELEC,57,39,20,12,11
LUMAXIND,21,9,7,4,2
TATASTEEL,57,31,16,10,4
LUPIN,22,9,4,2,2
LUXIND,41,27,17,9,5
TCIEXP,57,36,22,16,12
TRF,57,37,25,5,4
UNIVPHOTO,57,45,37,28,18
M&M,33,15,8,6,2
VISHAL,57,38,27,8,8
MACPOWER,46,35,26,9,8
ARSHIYA,56,51,38,13,9
JPASSOCIAT,56,51,41,12,11
MADRASFERT,37,28,23,12,11
ANANTRAJ,56,50,41,3,3
MAGNUM,42,31,25,8,8
MAHABANK,47,34,23,16,16
MAHASTEEL,43,29,20,11,7
MAHEPC,27,18,7,5,2
MAHESHWARI,41,24,17,10,10
MAHINDCIE,46,30,20,15,8
MAHLIFE,43,29,20,11,6
BGRENERGY,56,44,32,22,17
MAHSCOOTER,22,12,7,3,2
MAHSEAMLES,43,25,14,6,3
BOMDYEING,56,39,22,15,12
MALUPAPER,36,26,22,16,13
DATAMATICS,56,41,33,21,15
FACT,56,41,27,22,15
MANAKSIA,33,22,17,11,7
FORTIS,56,29,12,10,6
MANALIPETC,48,33,24,12,8
MANAPPURAM,42,19,11,5,2
MANGALAM,40,31,21,17,13
GRAPHITE,56,44,30,21,13
MANGLMCEM,42,26,18,10,8
MANINDS,48,37,17,13,6
GRINDWELL,56,42,24,9,3
MANORG,13,10,7,4,4
HBLPOWER,56,44,30,24,17
MAPMYINDIA,5,4,3,3,3
HEXATRADEX,56,44,38,0,0
HOVS,56,46,36,7,7
MARICO,19,8,3,2,1
IDFC,56,37,21,11,8
MARKSANS,44,25,21,15,8
MARSHALL,12,12,10,5,5
MARUTI,23,9,5,4,2
MASFIN,26,13,6,2,1
JAICORPLTD,56,35,21,14,13
MATRIMONY,39,26,12,9,7
MAWANASUG,44,35,28,9,4
AURUM,56,50,48,15,14
MAXIND,24,11,4,4,1
LODHA,56,39,24,13,12
MAYURUNIQ,49,38,22,12,7
MAZDA,38,24,14,10,6
MBAPL,41,28,20,12,10
LTTS,56,28,10,8,3
MCDHOLDING,40,32,22,8,8
MCDOWELL-N,27,10,5,4,2
MCL,34,25,20,6,4
MARALOVER,56,43,34,8,6
MCX,37,21,9,7,1
MEDICAMEQ,14,10,9,9,6
MEDPLUS,2,2,2,2,2
MEGASOFT,28,27,25,7,6
MOREPENLAB,56,40,34,25,18
MEP,42,33,21,18,12
MERCATOR,48,38,15,5,0
METALFORGE,8,8,8,0,0
METROBRAND,1,0,0,0,0
NACLIND,56,39,30,18,13
MFL,22,16,16,6,6
MFSL,41,19,8,3,0
MGEL,31,23,18,8,6
MGL,24,11,3,2,0
MHRIL,35,22,15,11,6
MIDHANI,24,10,8,6,4
NIITLTD,56,39,25,18,13
PRAXIS,56,44,35,4,4
ROSSELLIND,56,33,21,13,10
MINDTREE,44,31,19,9,3
RPSGVENT,56,36,27,18,17
MIRZAINT,46,31,25,21,13
MITTAL,39,27,26,15,14
MMFL,45,30,18,11,7
SANGHVIMOV,56,42,37,26,19
SGL,56,45,36,21,20
MODISNME,41,28,14,10,8
SIYSIL,56,32,23,18,10
MOIL,35,23,14,7,6
MOKSH,25,19,14,7,4
MOL,16,14,12,8,4
MOLDTECH,36,28,25,13,12
TBZ,56,32,22,18,12
MONTECARLO,48,33,19,12,6
URJA,56,49,46,3,2
VAIBHAVGBL,56,39,23,12,8
MOTHERSUMI,41,26,17,12,6
MOTILALOFS,41,23,15,11,8
VARDHACRLC,56,36,23,13,11
AARON,55,38,28,10,8
MPSLTD,44,27,18,12,10
MRF,22,14,6,3,1
AMDIND,55,42,34,19,17
MRPL,40,26,19,14,10
MSPL,47,36,29,8,8
AMJLAND,55,37,30,21,11
MTARTECH,47,35,25,16,12
MTEDUCARE,34,25,21,14,13
ANGELONE,55,42,32,21,17
MUKANDENGG,19,16,15,9,8
MUKANDLTD,23,19,15,10,9
APARINDS,55,28,16,12,6
MUNJALAU,34,16,12,7,3
MUNJALSHOW,33,16,5,4,3
MURUDCERA,48,36,25,18,12
MUTHOOTCAP,21,13,8,4,1
MUTHOOTFIN,30,19,11,6,4
AUSOMENT,55,42,28,18,13
BEARDSELL,55,36,26,6,3
BPL,55,43,38,16,14
CENTENKA,55,34,19,9,5
CHENNPETRO,55,33,17,6,3
CUBEXTUB,55,42,34,12,11
DLF,55,29,15,6,4
FMNL,55,43,36,2,2
NAM-INDIA,24,9,7,3,0
NATCOPHARM,27,17,6,3,2
NATHBIOGEN,40,26,18,10,9
GANGESSECU,55,28,19,13,10
NATNLSTEEL,28,23,20,3,3
NAUKRI,40,19,14,6,5
NAVINFLUOR,42,20,15,13,8
GMDCLTD,55,32,23,17,9
NAVNETEDUL,31,15,9,5,3
NAZARA,28,20,19,16,9
GPIL,55,38,29,14,8
NBIFIN,28,16,11,9,7
HLEGLAS,55,42,30,15,10
NCC,46,24,17,13,8
NCLIND,45,25,20,10,4
NDGL,48,39,27,18,15
INDOWIND,55,51,46,3,3
NDRAUTO,48,27,19,11,9
IRCTC,55,36,21,13,10
KINGFA,55,39,29,22,20
NECLIFE,49,42,32,26,18
KOTARISUG,55,45,29,21,17
MADHAV,55,36,28,18,14
NEOGEN,45,34,22,18,11
NESCO,28,12,10,6,2
NESTLEIND,11,4,0,0,0
MANGCHEFER,55,39,27,22,15
NEULANDLAB,42,30,25,7,7
NEWGEN,48,30,21,11,7
NFL,47,27,17,15,12
NGIL,15,12,10,5,3
NH,48,29,18,6,4
NHPC,27,15,10,7,5
NIACL,40,25,17,12,8
ORICONENT,55,47,34,7,7
ORIENTCEM,55,32,14,8,3
NILAINFRA,38,25,21,15,11
NILASPACES,38,25,9,5,5
NILKAMAL,30,15,7,5,5
NIPPOBATRY,42,22,18,15,13
NIRAJ,36,17,13,11,6
RVHL,55,39,33,11,11
NITINSPIN,48,31,24,14,8
NITIRAJ,38,27,20,8,5
NKIND,47,38,31,12,9
NLCINDIA,31,18,13,7,3
SIGIND,55,36,28,19,16
STCINDIA,55,39,25,13,8
STEELXIND,55,41,33,23,17
TATACOFFEE,55,34,19,12,11
NOVARTIND,28,20,13,9,6
TRIL,55,41,25,23,16
NRBBEARING,47,26,15,11,5
NSIL,34,22,11,8,4
NTPC,29,16,6,2,2
NUCLEUS,39,23,13,9,5
VETO,55,42,29,16,12
NUVOCO,10,4,2,1,0
NXTDIGITAL,33,25,18,12,9
NYKAA,11,6,6,6,3
OAL,45,25,20,15,8
OBEROIRLTY,43,29,16,12,11
OCCL,40,21,10,5,3
OFSS,35,16,7,2,1
OIL,48,24,11,7,6
OILCOUNTUB,12,12,10,0,0
OLECTRA,31,28,27,7,7
OMAXAUTO,43,28,20,13,10
OMAXE,29,18,8,6,2
VLSFINANCE,55,43,28,20,13
OMKARCHEM,42,41,38,6,6
ONELIFECAP,45,39,36,4,4
ONEPOINT,31,29,21,4,4
ONGC,42,18,9,6,2
VSSL,55,40,27,15,15
WINPRO,55,49,45,2,2
AKASH,54,46,37,27,19
ORBTEXP,46,30,23,16,10
ORCHPHARMA,3,1,1,0,0
AKSHARCHEM,54,37,27,19,11
AROGRANITE,54,42,28,20,15
ORIENTALTL,46,30,20,17,14
ORIENTBELL,48,32,20,11,9
BCLIND,54,42,30,23,19
ORIENTELEC,40,17,9,6,5
ORIENTHOT,41,28,18,14,11
ORIENTLTD,43,26,20,7,5
CORDSCABLE,54,38,21,13,9
ORISSAMINE,43,29,18,14,8
ORTINLAB,42,34,32,18,16
DECCANCE,54,24,14,6,1
PAGEIND,37,19,8,5,1
PAISALO,38,24,17,8,3
DHANI,54,45,36,20,16
PALREDTEC,41,33,19,12,8
PANACEABIO,49,42,36,13,10
PANACHE,47,36,30,21,18
DYNPRO,54,34,25,22,17
PANSARI,24,24,24,0,0
PAR,34,32,29,0,0
PARACABLES,46,37,29,23,20
PARAGMILK,43,28,16,12,7
PARAS,15,10,10,6,6
GEECEE,54,40,24,18,12
PASUPTAC,11,9,7,6,5
GPTINFRA,54,39,25,22,18
IDFCFIRSTB,54,30,16,8,5
INDHOTEL,54,33,23,11,3
PAYTM,6,2,2,2,2
PBAINFRA,35,32,27,6,6
JAGSNPHARM,54,34,28,26,19
JINDRILL,54,35,25,15,9
PDPL,10,10,4,0,0
KCP,54,34,21,17,10
PEARLPOLY,43,27,20,8,7
KESORAMIND,54,33,21,17,12
KEYFINSERV,54,38,27,16,11
PENINLAND,41,33,30,3,3
METROPOLIS,54,29,14,8,5
PETRONET,17,3,2,0,0
PFC,36,15,7,2,0
PFIZER,22,12,6,3,1
MIRCELECTR,54,50,45,0,0
PFS,38,27,17,13,9
MOHITIND,54,46,35,6,6
PGHH,21,5,2,2,2
PGHL,16,4,3,1,1
PGIL,48,35,26,23,20
MRO-TEK,54,46,39,12,11
PHOENIXLTD,46,30,15,8,5
PIDILITIND,24,5,3,0,0
PIIND,37,23,15,7,5
PILANIINVS,19,13,8,5,4
NAHARPOLY,54,38,31,25,19
PIONDIST,31,18,9,4,4
NBCC,54,35,20,11,10
NELCO,54,48,40,17,12
PLASTIBLEN,42,19,13,10,6
PNB,43,22,17,12,5
PNBGILTS,32,18,11,11,7
PNBHOUSING,43,27,22,9,6
OPTIEMUS,54,48,42,3,3
ORIENTABRA,54,48,33,21,13
PODDARHOUS,49,40,28,2,2
PODDARMENT,45,28,21,14,10
PRESSMN,54,35,23,16,13
POLICYBZR,7,5,4,4,4
POLYCAB,48,25,12,4,3
POLYMED,43,26,20,10,3
POLYPLEX,49,28,18,13,9
PONNIERODE,43,22,16,10,9
PRESTIGE,54,30,23,16,6
POWERGRID,39,22,9,5,1
POWERINDIA,48,29,21,11,7
POWERMECH,45,28,19,10,8
PPAP,49,28,17,10,5
PPL,46,29,18,12,9
PRAENG,49,37,30,17,14
PRAJIND,44,34,27,17,14
PUNJABCHEM,54,30,24,17,8
RAJSREESUG,54,44,35,9,8
REDINGTON,54,36,19,12,10
SCHAND,54,42,31,18,12
SEQUENT,54,38,25,18,11
SHAREINDIA,54,34,28,23,16
PREMEXPLN,36,31,18,7,6
SITINET,54,40,27,16,1
SOLARA,54,25,18,11,6
SPLIL,54,43,28,18,14
TALBROAUTO,54,38,26,19,14
TFCILTD,54,33,23,17,12
TIIL,54,38,24,17,16
PRINCEPIPE,44,29,19,14,10
PRITIKAUTO,14,10,7,4,2
TIINDIA,54,29,14,4,2
PROZONINTU,44,35,30,16,15
TIMETECHNO,54,31,22,19,6
PSB,45,31,19,12,8
PSPPROJECT,41,23,16,7,3
PTC,49,33,14,9,8
PTL,34,21,11,7,2
VIPCLOTHNG,54,46,41,0,0
WEIZMANIND,54,35,25,14,13
PVP,20,18,16,2,2
AARVI,53,35,27,19,13
QUICKHEAL,42,23,14,9,5
ALICON,53,36,23,16,11
APTECHT,53,37,25,18,15
RADIOCITY,25,14,8,4,2
RAILTEL,32,16,8,6,6
ARIHANT,53,37,32,12,10
RAJESHEXPO,23,9,6,4,3
RAJMET,33,25,18,6,6
RAJRATAN,32,23,17,14,11
ARVINDFASN,53,39,26,13,8
RAJTV,36,21,14,8,7
RALLIS,26,16,6,3,1
RAMANEWS,48,37,29,18,13
AVTNPL,53,31,20,13,6
RAMCOCEM,29,9,6,3,3
RAMCOIND,35,21,13,7,4
RAMCOSYS,40,26,20,12,9
BRIGADE,53,34,23,13,9
CAMLINFINE,53,39,26,17,10
RANEENGINE,38,23,16,11,6
RANEHOLDIN,35,25,17,8,5
RATEGAIN,2,2,2,2,2
RATNAMANI,25,13,7,3,2
RAYMOND,41,23,17,8,3
RBL,23,13,8,5,4
RBLBANK,45,25,16,5,3
RCF,42,28,15,10,6
CAPACITE,53,36,23,16,9
RECLTD,34,18,11,1,0
CENTRUM,53,39,32,20,16
REFEX,48,34,28,15,11
RELAXO,29,14,10,7,4
CENTURYTEX,53,31,18,14,10
RELIANCE,20,10,4,2,0
COMPUSOFT,53,42,37,12,12
DAMODARIND,53,37,29,20,13
REMSONSIND,36,28,20,14,11
DCW,53,40,29,24,17
REPCOHOME,46,28,11,5,4
REPL,49,34,26,10,8
REPRO,35,21,14,9,8
RESPONIND,39,24,17,15,11
REVATHI,46,27,19,16,14
DEEPAKNTR,53,27,18,11,8
DIXON,53,28,13,11,5
RHIM,46,37,16,10,6
RICOAUTO,49,32,26,19,8
RIIL,41,31,22,19,15
RITES,20,11,7,5,2
EDELWEISS,53,36,28,8,7
EVEREADY,53,38,21,13,8
RMCL,3,3,1,0,0
RML,42,26,18,14,13
RNAVAL,2,2,1,0,0
ROHITFERRO,23,16,11,3,3
ROHLTD,41,29,19,9,7
ROLEXRINGS,17,9,4,1,1
GALLANTT,53,40,30,20,16
ROLTA,39,32,29,10,9
ROML,30,29,25,10,9
ROSSARI,41,23,18,11,6
GHCL,53,36,20,12,5
HILTON,53,43,37,3,3
RPGLIFE,38,25,21,14,9
RPOWER,46,43,38,11,11
RPPINFRA,48,31,28,23,17
RPPL,10,6,6,6,5
JINDALPOLY,53,45,31,19,15
JKTYRE,53,27,22,12,10
KEI,53,30,22,17,10
RSYSTEMS,46,33,18,13,11
LGBBROSLTD,53,34,21,16,12
LXCHEM,53,46,33,14,10
RUBYMILLS,43,26,17,12,10
RUCHI,38,31,28,5,5
RUCHIRA,48,27,18,13,7
RUPA,47,27,19,9,6
MAANALU,53,42,32,20,14
MANAKALUCO,53,41,32,27,24
RVNL,37,20,17,12,10
S&SPOWER,41,37,30,8,7
SABEVENTS,29,29,12,0,0
SADBHAV,44,29,20,12,7
MARINE,53,34,21,16,11
SAFARI,40,25,16,7,5
SAGARDEEP,31,22,14,3,3
SAGCEM,47,31,19,14,8
MMP,53,42,25,18,11
MOLDTKPAC,53,36,23,12,10
SAKHTISUG,33,21,13,9,7
NBVENTURES,53,32,17,14,11
SAKUMA,49,36,33,15,13
SALASAR,48,31,20,15,10
NECCLTD,53,39,29,19,16
SALSTEEL,36,33,25,8,8
NELCAST,53,34,24,14,8
SAMBHAAV,48,40,14,0,0
SANCO,46,33,25,13,13
SANDESH,32,20,11,5,4
SANDHAR,44,24,12,7,5
NMDC,53,30,14,6,3
PDSMFL,53,36,24,13,7
PRECWIRE,53,33,21,17,12
SANGINITA,37,28,21,14,14
SANOFI,16,3,1,0,0
SANSERA,13,5,2,2,2
SAPPHIRE,9,2,1,1,0
PREMIERPOL,53,42,31,24,21
SAREGAMA,37,27,17,10,6
PRIVISCL,53,38,26,20,15
SASKEN,44,32,16,12,11
QUESS,53,29,19,11,3
SATIA,39,19,14,5,2
RADICO,53,33,24,12,7
SBC,14,11,9,4,4
RKEC,53,41,29,24,22
SBICARD,41,19,9,5,2
SBILIFE,31,6,1,0,0
SBIN,40,15,8,5,3
SCAPDVR,49,41,28,5,5
SCHAEFFLER,26,12,6,4,2
SADBHIN,53,41,33,14,9
SCHNEIDER,47,34,21,14,11
SCI,45,33,17,10,8
SDBL,44,36,28,11,9
SEAMECLTD,39,31,26,16,9
SATIN,53,36,30,13,11
SELAN,47,32,20,11,5
SELMC,34,34,34,3,3
SHREYANIND,53,35,23,17,10
SUNFLAG,53,32,20,14,13
SERVOTECH,40,40,37,1,1
SESHAPAPER,45,18,11,6,3
TATAELXSI,53,29,19,11,8
SETUINFRA,25,25,16,7,2
TWL,53,38,24,14,9
SFL,35,17,9,4,1
SGIL,25,18,10,6,6
VINYLINDIA,53,32,22,17,15
SHAHALLOYS,15,15,14,0,0
SHAKTIPUMP,48,35,21,16,12
SHALBY,46,33,22,16,7
WELCORP,53,35,23,14,8
SHANKARA,49,26,18,17,12
SHANTI,9,8,6,4,4
SHANTIGEAR,43,26,17,9,7
SHARDACROP,41,25,13,10,4
SHARDAMOTR,47,36,22,16,12
WINDMACHIN,53,43,36,18,15
SHEMAROO,32,27,24,15,15
SHIL,48,39,33,6,6
XCHANGING,53,37,26,18,11
SHIVALIK,4,4,3,3,3
SHIVAMAUTO,39,29,19,8,7
ZENSARTECH,53,35,26,15,9
ZENTEC,53,40,37,13,11
SHK,44,27,18,12,8
SHOPERSTOP,48,27,17,13,10
ADVANIHOTR,52,38,23,13,11
SHREDIGCEM,43,22,13,9,7
SHREECEM,25,17,9,3,3
ALPHAGEO,52,39,27,17,12
ANSALAPI,52,45,36,12,11
ARIHANTSUP,52,43,32,15,13
ASAL,52,46,43,4,4
BANARISUG,52,35,18,8,6
SHRIRAMCIT,47,32,20,12,7
CARBORUNIV,52,38,23,12,4
CENTRALBK,52,36,29,17,13
SHYAMMETL,19,12,7,5,2
CEREBRAINT,52,39,28,19,13
SIEMENS,32,9,4,4,3
SIGACHI,2,2,1,1,1
CHAMBLFERT,52,30,18,14,7
SIKKO,28,26,25,0,0
SILGO,30,19,17,15,15
SILINV,31,16,11,7,5
SILLYMONKS,19,14,9,5,5
SIMBHALS,49,41,32,0,0
DHUNINV,52,34,23,17,13
SINTERCOM,43,21,13,10,8
SINTEX,40,32,21,5,5
SIRCA,37,24,17,11,9
SIS,34,17,8,7,3
DONEAR,52,35,23,17,12
EXPLEOSOL,52,38,32,23,17
SJS,5,5,3,3,1
SJVN,18,9,5,1,1
SKFINDIA,36,16,13,7,6
HFCL,52,43,32,22,19
SKMEGGPROD,43,29,23,18,13
SMARTLINK,40,29,21,15,14
SMCGLOBAL,28,18,14,12,8
SMLISUZU,34,20,16,11,10
SMLT,9,7,7,6,6
SMSLIFE,39,22,12,8,7
SMSPHARMA,37,24,18,12,8
SNOWMAN,37,21,16,11,8
HITECHGEAR,52,34,24,11,9
IFCI,52,43,38,25,23
SOLARINDS,40,23,16,9,7
SOMANYCERA,34,26,16,7,6
IIFLSEC,52,36,27,18,12
SOMICONVEY,47,39,35,11,10
SONACOMS,32,23,18,13,8
INDLMETER,52,34,24,15,14
IVC,52,45,39,12,10
SOTL,42,24,16,15,8
SOUTHBANK,34,23,15,11,7
JASH,52,32,23,19,14
KAMDHENU,52,39,29,19,14
SPANDANA,37,19,9,7,6
SPARC,48,27,14,12,11
KOLTEPATIL,52,34,22,17,10
MAHLOG,52,25,14,10,5
NAHARSPING,52,44,36,4,3
SPICEJET,38,29,16,9,6
NAVKARCORP,52,28,20,15,12
SPMLINFRA,40,33,28,7,7
NIBL,52,43,36,7,4
SPYL,13,13,13,13,13
SREEL,32,21,13,11,7
SREINFRA,41,36,30,17,16
SRF,39,22,10,4,2
SRHHYPOLTD,49,27,21,16,11
SRIPIPES,43,22,12,7,3
SRPL,28,22,16,5,5
SRTRANSFIN,45,31,17,8,5
SSWL,49,32,19,12,9
STAR,30,19,12,9,5
STARCEMENT,27,13,8,3,2
STARHEALTH,1,1,0,0,0
STARPAPER,46,27,15,9,5
ONWARDTEC,52,41,32,18,13
STEELCAS,4,4,3,2,1
STEELCITY,45,29,23,19,15
PEL,52,29,18,11,5
STEL,47,34,24,16,15
STERTOOLS,37,21,11,9,7
STLTECH,45,31,14,9,8
STYLAMIND,23,18,15,8,5
PNCINFRA,52,31,17,12,9
SUBROS,38,26,22,11,8
SUDARSCHEM,31,18,10,8,7
SUMEETINDS,13,11,8,3,3
SUMICHEM,38,23,12,5,4
SUMIT,37,28,21,15,14
SUMMITSEC,26,11,8,5,5
SUNCLAYLTD,37,22,17,12,7
PRSMJOHNSN,52,25,17,9,4
SUNDARMFIN,28,18,10,8,4
SUNDARMHLD,40,21,14,9,6
SUNDRMBRAK,44,21,11,8,4
SUNDRMFAST,48,21,9,7,5
ROUTE,52,26,15,10,7
SUNPHARMA,26,8,3,2,1
SOBHA,52,32,24,20,14
SUNTV,37,18,11,4,2
SUPERHOUSE,48,25,15,9,3
SORILINFRA,52,39,29,24,20
SUPPETRO,43,30,18,8,5
TARC,52,35,25,14,13
TARMAT,52,40,31,25,22
SUPREMEIND,30,16,6,3,1
SUPREMEINF,13,13,12,0,0
SUPRIYA,3,3,3,3,3
SURANASOL,47,39,34,8,8
TATAMOTORS,52,30,18,15,9
SURYALAXMI,36,28,23,4,4
TPLPLASTEH,52,39,27,22,14
SURYODAY,14,6,4,3,3
VRLLOG,52,37,25,17,16
VTL,52,35,18,10,7
WABAG,52,34,19,14,8
SUVENPHAR,34,15,6,3,2
SUVIDHAA,38,28,22,7,6
63MOONS,51,36,32,12,9
SVPGLOB,26,19,13,8,6
SWANENERGY,33,18,9,6,4
SWARAJENG,19,12,5,2,1
ABFRL,51,32,24,15,7
ADANIPORTS,51,28,16,7,4
SYMPHONY,25,13,5,4,4
SYNGENE,27,11,4,4,2
TAINWALCHM,38,27,19,12,10
TAJGVK,31,18,9,5,2
TAKE,46,29,20,14,11
ASAHIINDIA,51,26,15,9,6
ASHAPURMIN,51,39,30,8,7
TARAPUR,38,34,21,9,7
BFUTILITIE,51,33,23,13,7
BORORENEW,51,45,39,11,9
TARSONS,4,3,3,2,2
TASTYBITE,34,20,16,8,7
TATACHEM,44,22,12,7,4
FIEMIND,51,41,29,21,15
TATACOMM,42,23,15,7,3
TATACONSUM,18,7,3,0,0
FLEXITUFF,51,46,40,9,9
TATAINVEST,26,8,6,3,3
TATAMETALI,48,29,12,8,6
GAEL,51,34,18,8,3
GOACARBON,51,39,29,13,9
INDBANK,51,36,30,23,19
INDOTECH,51,36,32,14,12
TATASTLLP,40,28,18,3,2
TATVA,21,11,10,10,5
INDOTHAI,51,47,40,7,7
TCI,46,31,19,15,12
TCIDEVELOP,32,17,12,7,7
INVENTURE,51,42,30,24,20
KANORICHEM,51,39,26,3,2
TCNSBRANDS,41,27,20,15,10
TCPLPACK,38,26,13,10,5
TCS,19,5,0,0,0
KRBL,51,32,20,12,7
LUMAXTECH,51,32,23,8,7
TECHIN,37,33,22,3,3
TECHM,47,15,5,3,1
TECHNOE,38,22,12,8,5
TEGA,4,3,1,1,1
TEJASNET,46,42,35,5,5
TEMBO,31,15,7,5,4
MAXHEALTH,51,29,19,14,9
TEXINFRA,30,19,9,5,3
NURECA,51,43,40,11,11
TEXRAIL,46,32,24,12,9
ORIENTPPR,51,39,28,15,12
TFL,37,31,16,0,0
PATELENG,51,44,29,26,21
THANGAMAYL,47,27,14,12,11
THEINVEST,39,25,20,16,12
THEMISMED,42,32,26,20,14
THERMAX,39,23,14,9,5
PATINTLOG,51,39,28,14,13
THYROCARE,40,25,10,7,3
TI,45,35,32,12,11
TIDEWATER,30,26,24,9,7
PFOCUS,51,42,34,14,12
SBCL,51,40,31,17,16
TIJARIA,43,30,26,0,0
TIL,40,24,20,12,7
SEYAIND,51,35,23,13,10
SKIPPER,51,37,25,13,9
TIMKEN,42,20,12,10,7
SUPRAJIT,51,32,22,11,7
TIPSINDLTD,24,23,19,2,2
SUVEN,51,34,24,16,10
TITAN,27,17,6,4,2
SWELECTES,51,32,24,15,11
TGBHOTELS,51,42,30,10,8
TNPL,35,17,10,4,4
TOKYOPLAST,39,30,24,20,18
TORNTPHARM,26,9,4,2,0
TORNTPOWER,36,18,8,6,5
VIMTALABS,51,42,30,24,16
TOUCHWOOD,44,34,30,11,10
ZOTA,51,35,22,14,13
TREEHOUSE,40,30,26,10,9
5PAISA,50,40,27,16,10
TRENT,47,18,9,5,3
ALKALI,50,34,27,19,16
ARTEMISMED,50,38,25,11,10
ATLANTA,50,41,33,5,5
BODALCHEM,50,36,21,12,10
BYKE,50,32,25,19,18
CEBBCO,50,45,44,8,6
TTKHLTCARE,40,21,15,9,5
TTKPRESTIG,34,17,12,9,8
TTL,46,35,25,14,11
TTML,46,46,44,0,0
TV18BRDCST,47,33,21,21,15
TVSELECT,43,32,26,10,8
TVSMOTOR,38,16,6,4,3
TVSSRICHAK,36,17,8,4,2
TVTODAY,43,27,12,8,6
CENTUM,50,30,22,14,10
UBL,28,12,4,2,0
UCALFUEL,41,27,15,7,6
UCOBANK,30,21,12,7,5
UDAICEMENT,1,0,0,0,0
UFLEX,44,26,15,9,6
UFO,41,30,19,12,3
COFORGE,50,31,17,7,2
UGROCAP,22,14,10,8,4
UJAAS,34,32,16,14,14
UJJIVAN,30,18,13,7,3
UJJIVANSFB,26,15,10,6,6
ULTRACEMCO,29,11,4,2,2
UMANGDAIRY,37,26,21,15,12
UNICHEMLAB,38,22,12,6,5
COUNCODOS,50,42,37,14,12
UNIENTER,48,34,21,13,10
UNIONBANK,48,32,21,16,7
UNITEDPOLY,1,1,1,0,0
UNITEDTEA,23,16,9,8,5
UNIVASTU,49,35,26,13,12
UNIVCABLES,43,29,17,10,7
DALBHARAT,50,23,10,4,2
UPL,35,20,11,7,6
DOLATALGO,50,33,22,19,13
FLFL,50,34,29,9,7
UTIAMC,45,24,12,7,5
UTTAMSTL,47,38,31,3,3
UTTAMSUGAR,41,24,20,19,17
V2RETAIL,43,37,29,8,5
VADILALIND,37,25,11,6,3
FSC,50,36,26,9,9
VAISHALI,30,21,18,12,10
VAKRANGEE,46,33,22,11,8
VALIANTORG,39,23,12,7,6
GILLANDERS,50,32,24,4,4
VARDMNPOLY,47,43,37,21,18
VARROC,41,28,13,7,3
GNFC,50,35,20,14,10
GOCLCORP,50,34,24,20,13
VBL,47,24,12,6,3
GUJALKALI,50,31,20,15,14
VENKEYS,38,25,17,15,10
HAPPSTMNDS,50,31,23,16,10
VERTOZ,46,31,18,10,10
VESUVIUS,26,12,9,5,2
